id,score,href,fields_title
3631738,4.5643234,https://api.reliefweb.int/v1/reports/3631738,World leaders must look up from their COVID-19 blinkers – before it’s too late
3449753,4.5643234,https://api.reliefweb.int/v1/reports/3449753,Making Sanctions Smarter: Safeguarding Humanitarian Action
3436078,4.5643234,https://api.reliefweb.int/v1/reports/3436078,Save the Children helps relocate lone children from freezing forest camp in Bosnia and Herzegovina
3590388,4.5643234,https://api.reliefweb.int/v1/reports/3590388,The United States is Leading the Humanitarian and Health Assistance Response to COVID-19
3565593,4.5643234,https://api.reliefweb.int/v1/reports/3565593,"Afghanistan: UN Official Calls to Include Children’s Rights, Needs in Peace Process"
3563853,4.5643234,https://api.reliefweb.int/v1/reports/3563853,"Afghanistan - Complex Emergency Fact Sheet #2, Fiscal Year (FY) 2020"
3594204,4.5643234,https://api.reliefweb.int/v1/reports/3594204,"Pakistan: Food Assistance Fact Sheet - April 2, 2020"
3530269,4.5643234,https://api.reliefweb.int/v1/reports/3530269,Human Rights Council to hold its forty-third regular session from 24 February to 20 March 2020
3396853,4.5643234,https://api.reliefweb.int/v1/reports/3396853,Making women’s rights and inclusion a priority in Afghanistan peacemaking
3395208,4.5643234,https://api.reliefweb.int/v1/reports/3395208,"Pakistan: Food Assistance Fact Sheet - September 30, 2019"
3368829,4.5643234,https://api.reliefweb.int/v1/reports/3368829,USAID Supports Young Innovators Tackling Agriculture Problems [EN/Dari]
3402143,4.5643234,https://api.reliefweb.int/v1/reports/3402143,"Many Afghan children are afraid to go outside, new survey by Save the Children finds"
3399793,4.5643234,https://api.reliefweb.int/v1/reports/3399793,"Women’s Inclusion Critical to Sustainable Peace, Development in Afghanistan, Deputy Secretary-General Says at Group of Friends Launch"
3380843,4.5643234,https://api.reliefweb.int/v1/reports/3380843,"Conflict, Stability and Security Fund: Afghanistan Demining"
3380413,4.5643234,https://api.reliefweb.int/v1/reports/3380413,UK aid to help vaccinate more than 400 million children a year against polio
3746761,4.5643234,https://api.reliefweb.int/v1/reports/3746761,Afghanistan USG Response to Complex Emergency (06/11/21)
3736812,4.5643234,https://api.reliefweb.int/v1/reports/3736812,Statement on Kabul school bomb attack
3815932,4.5643234,https://api.reliefweb.int/v1/reports/3815932,Situación de los derechos humanos en el Afganistán y logros de la asistencia técnica en la esfera de los derechos humanos - Informe de la Alta Comisionada de las Naciones Unidas para los Derechos Humanos (A/HRC/49/90)
3825050,4.5643234,https://api.reliefweb.int/v1/reports/3825050,Situation of human rights in Afghanistan - Report of the United Nations High Commissioner for Human Rights (A/HRC/49/24) (Advance Unedited Version)
3824925,4.5643234,https://api.reliefweb.int/v1/reports/3824925,49th session of the Human Rights Council Item 2: Annual Report and Oral Update by the High Commissioner for Human Rights on the activities of her Office and recent human rights developments: Statement by Michelle Bachelet
3825790,4.5643234,https://api.reliefweb.int/v1/reports/3825790,Afghan family in Ukraine forced to flee conflict for second time in eight months
3637073,4.5643234,https://api.reliefweb.int/v1/reports/3637073,"COVID-19 Rapid Needs Assessment for Individuals under International and Temporary Protection in Zeytinburnu, Istanbul"
3612639,4.5643234,https://api.reliefweb.int/v1/reports/3612639,Coronavirus Pandemic: An Update from our CEO
3635162,4.5643234,https://api.reliefweb.int/v1/reports/3635162,UK aid boost for charities fighting coronavirus
3889357,4.5643234,https://api.reliefweb.int/v1/reports/3889357,The United States has provided more than $1.1 billion to respond to humanitarian crisis in Afghanistan since August 2021
3838069,4.5643234,https://api.reliefweb.int/v1/reports/3838069,"While Afghans Wait, States and Banks Decrypt the Humanitarian Exception in the Taliban Sanctions Regime"
3842093,4.5643234,https://api.reliefweb.int/v1/reports/3842093,Afghanistan USG Response to Complex Emergency (04/28/22)
3834269,4.5643234,https://api.reliefweb.int/v1/reports/3834269,Informe anual de la Representante Especial del Secretario General para la cuestión de los niños y los conflictos armados (A/HRC/37/47)
3897565,4.5643234,https://api.reliefweb.int/v1/reports/3897565,Mediation is Failing; the WPS Agenda Has a Way Forward
3894324,4.5643234,https://api.reliefweb.int/v1/reports/3894324,“She would hit her head on the wall continuously”: Afghanistan on the brink of mental health catastrophe as children pushed to the limit
3915026,4.5643234,https://api.reliefweb.int/v1/reports/3915026,Human Rights Day - Opening statement by HC Volker Türk
3915532,4.5643234,https://api.reliefweb.int/v1/reports/3915532,Briefing Paper: Strengthening responses to conflict-related sexual violence against boys deprived of their liberty in situations of armed conflict
3911998,4.5643234,https://api.reliefweb.int/v1/reports/3911998,School attack “another blow” for children in Afghanistan
3918953,4.5643234,https://api.reliefweb.int/v1/reports/3918953,ACBAR condemns the decision of suspending women from universities in Kabul
3918525,4.5643234,https://api.reliefweb.int/v1/reports/3918525,Save the Children response to Taliban female university student ban
3912860,4.5643234,https://api.reliefweb.int/v1/reports/3912860,"Operational Update: Sending 20.5 Million Defined Daily Doses of Medication to Eight Countries, Including Sri Lanka"
3910754,4.5643234,https://api.reliefweb.int/v1/reports/3910754,"Comment by UN Rights Office Spokesperson Ravina Shamdasani on corporal punishment in Afghanistan Geneva, 25 November 2022"
3860356,4.5643234,https://api.reliefweb.int/v1/reports/3860356,"""I thought the world was ending when I saw my family dead"": Afghan children lose entire families in fatal earthquake"
3853168,4.5643234,https://api.reliefweb.int/v1/reports/3853168,"Visit to Tajikistan - Report of the Special Rapporteur on trafficking in persons, especially women and children, Siobhán Mullally (A/HRC/50/33/Add.1) [EN/RU]"
3871331,4.5643234,https://api.reliefweb.int/v1/reports/3871331,"Operational Update: Insulin for Sri Lanka, Supporting First Responders in Ukraine, Kentucky Flooding"
3864575,4.5643234,https://api.reliefweb.int/v1/reports/3864575,"Operational Update: Supporting Healthy Pregnancies in Afghanistan, Continued Aid to Ukraine"
3864516,4.5643234,https://api.reliefweb.int/v1/reports/3864516,Human Rights Council Concludes Fiftieth Regular Session after Adopting 23 Resolutions and One Decision
3908080,4.5643234,https://api.reliefweb.int/v1/reports/3908080,Taking Myself out of the Darkness: Afghan Women Human Rights Defenders’ Fight for Recognition
3848612,4.5643234,https://api.reliefweb.int/v1/reports/3848612,"Comment by Michelle Bachelet, UN High Commissioner for Human Rights, on the dissolution of Afghanistan's Independent Human Rights Commission"
3846104,4.5643234,https://api.reliefweb.int/v1/reports/3846104,Flash Update #01: Women and Girls in Afghanistan – May 2022
3845021,4.5643234,https://api.reliefweb.int/v1/reports/3845021,"Almost 10 million children going hungry in Afghanistan as food aid alone fails to the meet tidal wave of need, Save the Children says"
3849373,4.5643234,https://api.reliefweb.int/v1/reports/3849373,Save the Children’s Response in Afghanistan (April Update) [EN/PS/Dari]
3871546,4.5643234,https://api.reliefweb.int/v1/reports/3871546,Breaking point: Life for children one year since the Taliban takeover
3876502,4.5643234,https://api.reliefweb.int/v1/reports/3876502,Three Ways USAID Has Continued to Support the People of Afghanistan
3876153,4.5643234,https://api.reliefweb.int/v1/reports/3876153,United States announces $80 million commitment to United Nations Food and Agriculture Organization to improve food security and nutrition for vulnerable Afghans
3876152,4.5643234,https://api.reliefweb.int/v1/reports/3876152,USAID announces new $40 million agreement with UNICEF to increase girls’ and boys’ education opportunities in Afghanistan
3876151,4.5643234,https://api.reliefweb.int/v1/reports/3876151,United States announces $30 million commitment to advance women's and girls’ rights in Afghanistan
3886041,4.5643234,https://api.reliefweb.int/v1/reports/3886041,"For Newly Arrived Afghanis, Prenatal Care, Vaccinations, and Open Arms"
3873823,4.5643234,https://api.reliefweb.int/v1/reports/3873823,KSRelief monthly bulletin: July 2022
3883854,4.5643234,https://api.reliefweb.int/v1/reports/3883854,Situation of human rights in Afghanistan - Report of the United Nations High Commissioner for Human Rights (A/HRC/51/6) (Advance Unedited Version) [EN/PS/Dari]
2260164,4.5643234,https://api.reliefweb.int/v1/reports/2260164,USAID Empowers Young Female Medical Technicians [EN/Dari/PS]
2257614,4.5643234,https://api.reliefweb.int/v1/reports/2257614,"Millions of Children Caught in Conflict, Victims and Targets of Despicable Harm"
2267954,4.5643234,https://api.reliefweb.int/v1/reports/2267954,Afghanistan: Infrastructure Fact Sheet - October 2017
2503834,4.5643234,https://api.reliefweb.int/v1/reports/2503834,Refugees and Migrants at the Western Balkans route: Regional Overview (September - December 2017) - Balkans Migration and Displacement Hub Data and Trends Analysis
2521254,4.5643234,https://api.reliefweb.int/v1/reports/2521254,Situation of human rights in Afghanistan and technical assistance achievements in the field of human rights: Report of the United Nations High Commissioner for Human Rights (A/HRC/37/45) (Advance Edited Version)
2531484,4.5643234,https://api.reliefweb.int/v1/reports/2531484,The Slow onset effects of climate change and human rights protection for cross-border migrants (A/HRC/37/CRP.4)
2240019,4.5643234,https://api.reliefweb.int/v1/reports/2240019,USAID Microfinance Training Program Assists Young Afghan Women Enter Financial Sector [EN/Dari/PS]
2220784,4.5643234,https://api.reliefweb.int/v1/reports/2220784,"Kabul Urban Water Supply (KUWS), March 2014 - December 2019 | Update July 2017"
2410514,4.5643234,https://api.reliefweb.int/v1/reports/2410514,"Pakistan - Complex Emergency Fact Sheet #1, Fiscal Year (FY) 2018"
2440519,4.5643234,https://api.reliefweb.int/v1/reports/2440519,"USAID-OFDA Hydrometeorological Hazards Sector Update, Fiscal Year 2017"
2540519,4.5643234,https://api.reliefweb.int/v1/reports/2540519,"Pakistan - Complex Emergency Fact Sheet #2, Fiscal Year (FY) 2018"
2538894,4.5643234,https://api.reliefweb.int/v1/reports/2538894,USAID Donates $25 million to WFP to Support the Most Vulnerable Afghans Affected by Conflict and Natural Disasters [EN/AR]
2466374,4.5643234,https://api.reliefweb.int/v1/reports/2466374,The War on Children: Time to End Violations Against Children in Armed Conflict
2424859,4.5643234,https://api.reliefweb.int/v1/reports/2424859,Humanitarian Assistance in Review: South Asia | Fiscal Year (FY) 2008 – 2017
2194489,4.5643234,https://api.reliefweb.int/v1/reports/2194489,Afghanistan Ministry of Public Health Launches First Data Warehouse for the Health Sector with help from USAID [EN/Dari/PS]
2381544,4.5643234,https://api.reliefweb.int/v1/reports/2381544,"UK National Action Plan on Women, Peace and Security 2014 to 2017: report to Parliament (December 2017)"
2448039,4.5643234,https://api.reliefweb.int/v1/reports/2448039,Annual report of the Special Representative of the Secretary-General for Children and Armed Conflict (A/HRC/37/47) [EN/AR]
2487379,4.5643234,https://api.reliefweb.int/v1/reports/2487379,Saudi Arabia’s Aid to the World Reaches Nearly $33 Billion in 10 years
3657710,4.5643234,https://api.reliefweb.int/v1/reports/3657710,State department: Update: The United States continues to lead the global response to COVID-19 (29 July 2020)
1709326,4.5643234,https://api.reliefweb.int/v1/reports/1709326,"Afghanistan: Initiative for Hygiene, Sanitation and Nutrition (IHSAN)"
1830599,4.5643234,https://api.reliefweb.int/v1/reports/1830599,USAID/OFDA Disaster Risk Reduction (DRR) Programs in East Asia (30 September 2016)
1753966,4.5643234,https://api.reliefweb.int/v1/reports/1753966,"Vigilance, Cooperation Needed to Beat Resurgent Polio"
505519,4.5643234,https://api.reliefweb.int/v1/reports/505519,Breath of Fresh Air for Kandahar City
494744,4.5643234,https://api.reliefweb.int/v1/reports/494744,Afghan Lawyers Defend Media
509026,4.5643234,https://api.reliefweb.int/v1/reports/509026,Canada reaffirms support for Afghanistan
508995,4.5643234,https://api.reliefweb.int/v1/reports/508995,Afghans Hear the Story of a Free Press
492243,4.5643234,https://api.reliefweb.int/v1/reports/492243,Afghan Women Cyber Fight for Rights
492842,4.5643234,https://api.reliefweb.int/v1/reports/492842,U.S. Government Supports Cross-Border Energy Trade between Tajikistan and Afghanistan
