id,score,href,fields_title
4140866,6.075283,https://api.reliefweb.int/v1/reports/4140866?appname=DESKTOP-06R1BSH,"ACAPS Thematic Report: Ukraine - Humanitarian implications of the war in Ukrainian-controlled territory in Khersonska oblast, 20 March 2025"
4139402,6.075283,https://api.reliefweb.int/v1/reports/4139402?appname=DESKTOP-06R1BSH,UNHCR Europe situations: Data and trends - Arrivals and displaced populations (January 2025)
4139264,6.075283,https://api.reliefweb.int/v1/reports/4139264?appname=DESKTOP-06R1BSH,"Guide for risk management in the context of emergencies, armed conflict and crises. [EN/UK]"
4139539,6.075283,https://api.reliefweb.int/v1/reports/4139539?appname=DESKTOP-06R1BSH,"Research of Mykhailo-Lukashivska Community, Zaporizhia Region: Analysis of infrastructure, social and economic needs"
4140496,6.075283,https://api.reliefweb.int/v1/reports/4140496?appname=DESKTOP-06R1BSH,"Concern Worldwide has reached over 320,000 people in Ukraine since conflict began"
4140549,6.075283,https://api.reliefweb.int/v1/reports/4140549?appname=DESKTOP-06R1BSH,"FPMA Bulletin #1, 11 February 2025 [EN/AR/RU/ZH]"
4140555,6.075283,https://api.reliefweb.int/v1/reports/4140555?appname=DESKTOP-06R1BSH,"FPMA Bulletin N° 1 FR, 11 février 2025"
4140553,6.075283,https://api.reliefweb.int/v1/reports/4140553?appname=DESKTOP-06R1BSH,"FPMA Boletín N° 1 SP, 11 febrero 2025"
4140551,6.075283,https://api.reliefweb.int/v1/reports/4140551?appname=DESKTOP-06R1BSH,"FPMA Bulletin #2, 14 March 2025"
4140585,6.075283,https://api.reliefweb.int/v1/reports/4140585?appname=DESKTOP-06R1BSH,"Ukraine: Enforced disappearances committed by Russian authorities amount to crimes against humanity, says UN Commission of Inquiry [EN/RU/UK]"
4140677,6.075283,https://api.reliefweb.int/v1/reports/4140677?appname=DESKTOP-06R1BSH,Ukrainian teachers help close education gap in Poland through training and employment programs
4141261,6.075283,https://api.reliefweb.int/v1/reports/4141261?appname=DESKTOP-06R1BSH,EU Boosts Support for Independent Media in Ukraine with an Additional €10 Million
4140177,6.075283,https://api.reliefweb.int/v1/reports/4140177?appname=DESKTOP-06R1BSH,Norway funds shipment of grain from Ukraine to Syria
4139745,6.075283,https://api.reliefweb.int/v1/reports/4139745?appname=DESKTOP-06R1BSH,CCCM Cluster Ukraine: Terms of Reference 2025
4140385,6.075283,https://api.reliefweb.int/v1/reports/4140385?appname=DESKTOP-06R1BSH,UNHCR France Partnership Overview
4140372,6.075283,https://api.reliefweb.int/v1/reports/4140372?appname=DESKTOP-06R1BSH,WFP Ukraine External Situation Report #58 (February 2025) [EN/UK]
4140902,6.075283,https://api.reliefweb.int/v1/reports/4140902?appname=DESKTOP-06R1BSH,"WFP Moldova Country Brief, December 2024"
4140959,6.075283,https://api.reliefweb.int/v1/reports/4140959?appname=DESKTOP-06R1BSH,Slovakia: Task Force on Protection from Sexual Exploitation and Abuse (PSEA): PSEA Focal Points and Confidential Reporting Channels (Last Updated: December 2023)
4140958,6.075283,https://api.reliefweb.int/v1/reports/4140958?appname=DESKTOP-06R1BSH,Slovakia: Gender-based Violence (GBV) Referral Pathways - March 2025 (Last Updated: February 2024)
4141090,6.075283,https://api.reliefweb.int/v1/reports/4141090?appname=DESKTOP-06R1BSH,Ukrainian Healthcare Professionals Learn Lifesaving Skills from U.S. Experts
